UE,UX,BSAT,BSUC
0.06598931265637925,0.9787052648327679,0.9754107359733812,0.3238554205453939
0.8870651459672334,0.5,0.9828524482382437,0.5909888835462466
0.06598931265637925,0.01595005193219415,0.024589264026618735,0.9648549451070161
0.18660549686337077,0.5,0.024589264026618735,0.09900501069711708
0.11293485403276668,0.23545238646229974,0.03514505489298387,0.13701884749929788
0.05000000000000002,0.962271573289927,0.9754107359733812,0.8133945031366292
0.2924878461545104,0.8133945031366292,0.24896038414562185,0.7510396158543782
0.7645476135377003,0.011930457848829516,0.24896038414562185,0.6761445794546062
0.11293485403276668,0.8540422397951084,0.929326149009864,0.07067385099013596
0.5730837229612793,0.8133945031366292,0.9648549451070161,0.9880695421511705
0.8540422397951084,0.8540422397951084,0.5909888835462466,0.07067385099013596
0.2924878461545104,0.021294735167232112,0.024589264026618735,0.6761445794546062
0.962271573289927,0.3568900862574021,0.5909888835462466,0.9009949893028829
0.01595005193219415,0.962271573289927,0.9648549451070161,0.95
0.7075121538454895,0.02837871325488237,0.929326149009864,0.5
0.8540422397951084,0.06598931265637925,0.5,0.09900501069711708
0.9133744549119078,0.14595776020489165,0.3238554205453939,0.09900501069711708
0.95,0.011930457848829516,0.929326149009864,0.8133945031366292
0.8870651459672334,0.9840499480678059,0.95,0.18660549686337077
0.5,0.02837871325488237,0.03514505489298387,0.9009949893028829
0.9340106873436207,0.23545238646229974,0.01714755176175632,0.07067385099013596
0.11293485403276668,0.23545238646229974,0.07067385099013596,0.024589264026618735
0.9840499480678059,0.6431099137425981,0.13701884749929788,0.9648549451070161
0.3568900862574021,0.8133945031366292,0.18660549686337077,0.9009949893028829
0.02837871325488237,0.02837871325488237,0.3238554205453939,0.9648549451070161
0.037728426710073044,0.5730837229612793,0.03514505489298387,0.03514505489298387
0.9133744549119078,0.8540422397951084,0.18660549686337077,0.18660549686337077
0.7075121538454895,0.9716212867451176,0.8133945031366292,0.9009949893028829
0.7075121538454895,0.037728426710073044,0.07067385099013596,0.5
0.06598931265637925,0.021294735167232112,0.95,0.24896038414562185
0.8870651459672334,0.42691627703872076,0.5,0.8133945031366292
0.9787052648327679,0.7075121538454895,0.8133945031366292,0.09900501069711708
0.95,0.9133744549119078,0.07067385099013596,0.95
0.11293485403276668,0.6431099137425981,0.5,0.40901111645375343
0.8540422397951084,0.11293485403276668,0.6761445794546062,0.8133945031366292
0.7645476135377003,0.5,0.5,0.24896038414562185
0.962271573289927,0.95,0.5909888835462466,0.7510396158543782
0.9840499480678059,0.95,0.9828524482382437,0.929326149009864
0.8870651459672334,0.7645476135377003,0.5,0.13701884749929788
0.06598931265637925,0.5730837229612793,0.07067385099013596,0.03514505489298387
0.962271573289927,0.01595005193219415,0.05000000000000002,0.024589264026618735
0.8870651459672334,0.9716212867451176,0.6761445794546062,0.18660549686337077
0.9716212867451176,0.5730837229612793,0.9880695421511705,0.40901111645375343
0.7075121538454895,0.02837871325488237,0.6761445794546062,0.18660549686337077
0.23545238646229974,0.0866255450880921,0.09900501069711708,0.024589264026618735
0.8870651459672334,0.8133945031366292,0.05000000000000002,0.929326149009864
0.8540422397951084,0.3568900862574021,0.6761445794546062,0.3238554205453939
0.5730837229612793,0.7075121538454895,0.5,0.7510396158543782
0.021294735167232112,0.9340106873436207,0.7510396158543782,0.6761445794546062
0.14595776020489165,0.9787052648327679,0.7510396158543782,0.6761445794546062
0.06598931265637925,0.06598931265637925,0.03514505489298387,0.9828524482382437
0.7075121538454895,0.5,0.7510396158543782,0.8133945031366292
0.5730837229612793,0.01595005193219415,0.05000000000000002,0.01714755176175632
0.9340106873436207,0.8870651459672334,0.01714755176175632,0.5
0.011930457848829516,0.8870651459672334,0.9754107359733812,0.40901111645375343
0.8870651459672334,0.42691627703872076,0.9009949893028829,0.9754107359733812
0.14595776020489165,0.6431099137425981,0.9648549451070161,0.13701884749929788
0.962271573289927,0.42691627703872076,0.03514505489298387,0.8629811525007021
0.8870651459672334,0.962271573289927,0.95,0.5909888835462466
0.18660549686337077,0.11293485403276668,0.5909888835462466,0.24896038414562185
0.021294735167232112,0.8870651459672334,0.9754107359733812,0.40901111645375343
0.9787052648327679,0.42691627703872076,0.9648549451070161,0.40901111645375343
0.5,0.05000000000000002,0.24896038414562185,0.9828524482382437
0.02837871325488237,0.037728426710073044,0.5,0.6761445794546062
0.18660549686337077,0.8133945031366292,0.18660549686337077,0.18660549686337077
0.23545238646229974,0.02837871325488237,0.9009949893028829,0.5
0.8870651459672334,0.9716212867451176,0.9754107359733812,0.40901111645375343
0.7075121538454895,0.6431099137425981,0.13701884749929788,0.024589264026618735
0.9787052648327679,0.18660549686337077,0.3238554205453939,0.05000000000000002
0.9787052648327679,0.9840499480678059,0.3238554205453939,0.024589264026618735
0.9787052648327679,0.42691627703872076,0.13701884749929788,0.9009949893028829
0.9340106873436207,0.14595776020489165,0.5909888835462466,0.929326149009864
